Username,Komentar,Timestamp,Likes,Original Text,Public
@EdyAzizi-hx1lc,Kesalahan dalam memilih pemimpin,2025-03-25T21:18:13Z,0,Kesalahan dalam memilih pemimpin,True
@NurdinNungcik,"Bubarkan DPR RI dan Fraksi DPR RI yang Koruptor, Dukung Pak Prabowo subianto Presiden RI, Membuat PENJARA di Pulau terpencil untuk Para Koruptor, Rampas aset koruptor, Hukum Mati atau Hukum seumur hidup, Basmi Para Koruptor di Bumi RI, sampai keakar akarnya.",2025-03-25T21:10:15Z,0,"Bubarkan DPR RI dan Fraksi DPR RI yang Koruptor, Dukung Pak Prabowo subianto Presiden RI, Membuat PENJARA di Pulau terpencil untuk Para Koruptor, Rampas aset koruptor, Hukum Mati atau Hukum seumur hidup, Basmi Para Koruptor di Bumi RI, sampai keakar akarnya.",True
@sarjonosarjono4971,Demo gk jelas,2025-03-25T19:59:33Z,0,Demo gk jelas,True
@Sekeren20,"Inikah harapan rakyat,,? Puaskah Para DPR dengan R UU TNI,,? hncur hati rakyat  tak di gubris lagi hancuuuur",2025-03-25T17:28:58Z,0,"Inikah harapan rakyat,,? Puaskah Para DPR dengan R UU TNI,,? hncur hati rakyat  tak di gubris lagi hancuuuur",True
@shinchan3071,Ibarat seorang anak di besarkan oleh orangtuanya tapi pas sudah besar durhaka.😀,2025-03-25T16:01:18Z,1,Ibarat seorang anak di besarkan oleh orangtuanya tapi pas sudah besar durhaka.😀,True
@NurlelaNurlela-t5m,Assalamualaikum bapak pemerintah negara reppuplik indonesia apa tindakan maha siswa yg merusak pasilitas negara mereka apa tindakan nya kar ini termasuk kami rakyat sangat sedih karna ini merasa Ter bebani,2025-03-25T15:29:44Z,0,Assalamualaikum bapak pemerintah negara reppuplik indonesia apa tindakan maha siswa yg merusak pasilitas negara mereka apa tindakan nya kar ini termasuk kami rakyat sangat sedih karna ini merasa Ter bebani,True
@muhammadcello1747,Benar2 Dewan Penghianat Rakyat,2025-03-25T13:36:30Z,0,Benar2 Dewan Penghianat Rakyat,True
@AepsaepullohSaepulloh-lu3wn,Bila tentara TDK di libatkan di negara ini bagaimana negara mau rakyat harus berjuang sendiri Tampa tentara tentara itu aparatur negara menjaga dr luar dan dalam acak acakan,2025-03-25T13:15:57Z,0,Bila tentara TDK di libatkan di negara ini bagaimana negara mau rakyat harus berjuang sendiri Tampa tentara tentara itu aparatur negara menjaga dr luar dan dalam acak acakan,True
@AepsaepullohSaepulloh-lu3wn,Rame akan RUU TNI Sementara koruptor di bebaskan DPR sudah tidak LG mikirin rakyat dan Negara Cmn mikirin gimana caranya tenang cari duit dr negara,2025-03-25T13:11:46Z,0,Rame akan RUU TNI Sementara koruptor di bebaskan DPR sudah tidak LG mikirin rakyat dan Negara Cmn mikirin gimana caranya tenang cari duit dr negara,True
@EsterZhang-cs5hh,Bubarkan DPR...jangan percaya produk partai politik...!!!!,2025-03-25T11:55:18Z,0,Bubarkan DPR...jangan percaya produk partai politik...!!!!,True
@Syayid,"Kenapa kok bisa begini ya, Indonesia? Udah pada demo gitu, kok ya seperti pemerintah sekarang berada di tangan orang-orang yang nggak mau peduli? Apa sudah terjangkiti oleh penyakit .....",2025-03-25T11:25:09Z,0,"Kenapa kok bisa begini ya, Indonesia? Udah pada demo gitu, kok ya seperti pemerintah sekarang berada di tangan orang-orang yang nggak mau peduli? Apa sudah terjangkiti oleh penyakit .....",True
@antonchairudin879,"Prabowo makan si buah malakama  .di makan ibu mati gak di makan ayah mati .orde  baru bisa terulang  TNI  berkuasa hulu sampai hilir .skrg pak prabowo kalau tidak di dukung rakyat dan TNI .bisa di goyang  seperti 98 .bu mega kasi lampu kuning asal jangan ,otoriter .yg jelas tikus arus di bersihkan .RUU perampasan harta koruptor ,ini seharusnya penting .🇮🇩 Gak mukin anak haram MK jadi presiden .oligarki rakus meraja lela ,tindas rakyat kuras kekayaan alam .",2025-03-25T09:26:12Z,0,"Prabowo makan si buah malakama  .di makan ibu mati gak di makan ayah mati .orde  baru bisa terulang  TNI  berkuasa hulu sampai hilir .skrg pak prabowo kalau tidak di dukung rakyat dan TNI .bisa di goyang  seperti 98 .bu mega kasi lampu kuning asal jangan ,otoriter .yg jelas tikus arus di bersihkan .RUU perampasan harta koruptor ,ini seharusnya penting .🇮🇩 Gak mukin anak haram MK jadi presiden .oligarki rakus meraja lela ,tindas rakyat kuras kekayaan alam .",True
@bambangiryanto2793,"Yg mmbuat reformasi dulu siapa ?? Sekarang negara jadi rusak seperti ini ngomel ,  rakyat indonesia itu bodoh, dikasih uang 50 ribu dibeli akidah politiknya mau, itulah ketololan masyarakat itu sendiri",2025-03-25T08:59:56Z,0,"Yg mmbuat reformasi dulu siapa ?? Sekarang negara jadi rusak seperti ini ngomel ,  rakyat indonesia itu bodoh, dikasih uang 50 ribu dibeli akidah politiknya mau, itulah ketololan masyarakat itu sendiri",True
@MrAniRes-Short,Cemen kalian semua yg komen . Gak ada yg berani sebut PRABOWO salah,2025-03-25T06:06:07Z,0,Cemen kalian semua yg komen . Gak ada yg berani sebut PRABOWO salah,True
@DesyEmilia-j7h4p,"Rakyat juga wJib buat undang2 rakyat miskin bebas dari pungutan wahib pajak,,😅",2025-03-25T05:06:52Z,0,"Rakyat juga wJib buat undang2 rakyat miskin bebas dari pungutan wahib pajak,,😅",True
@YogaSetiawan-b6e,"Lagu diss Rap hip-hop sindir PEMERINTAH pedas keras tajam tentang UU TNI <br><a href=""https://www.youtube.com/watch?v=xHPGkQue6Uw"">https://youtu.be/xHPGkQue6Uw?si=kSb7AcEXdzjRZ2w9</a>",2025-03-25T04:32:17Z,0,"Lagu diss Rap hip-hop sindir PEMERINTAH pedas keras tajam tentang UU TNI 
https://youtu.be/xHPGkQue6Uw?si=kSb7AcEXdzjRZ2w9",True
@FazaFadila-j6y,Banyak teori,2025-03-25T04:25:47Z,0,Banyak teori,True
@zaenalqodir1784,"Membuat keputusan sak karepe dewe kata orang jawa.. Harusnya rakyat ditanggapi bukan malah ga dengerin protes rakyat , lo anggap negara punya lo dpr. Bubar saja.",2025-03-25T03:59:15Z,0,"Membuat keputusan sak karepe dewe kata orang jawa.. Harusnya rakyat ditanggapi bukan malah ga dengerin protes rakyat , lo anggap negara punya lo dpr. Bubar saja.",True
@agussubakir7322,Umur Pensiun Anggota TNI di Perpanjang biar di Masa Tuanye BISA MENIKMATI HASIL KORUPSINYE..<br>Seperti yg JABAT di ASABRI,2025-03-25T01:26:58Z,0,"Umur Pensiun Anggota TNI di Perpanjang biar di Masa Tuanye BISA MENIKMATI HASIL KORUPSINYE..
Seperti yg JABAT di ASABRI",True
@yudiirianto1872,Goyang gemoyyyy rakyat mudah di bodohi milih pemimpin asal rame aja😂😂😂😂 parah bener kata bung Rocky IQ 78😂😂😂,2025-03-24T22:04:44Z,0,Goyang gemoyyyy rakyat mudah di bodohi milih pemimpin asal rame aja😂😂😂😂 parah bener kata bung Rocky IQ 78😂😂😂,True
@AmirRuddin-l1y,"Beneran mereka sudah lupa kpd kita, saya katakan tidak apa apa tetapi apakabar dg pajak kita apa mereka jufa sudah lupa juga😅?",2025-03-24T21:40:31Z,0,"Beneran mereka sudah lupa kpd kita, saya katakan tidak apa apa tetapi apakabar dg pajak kita apa mereka jufa sudah lupa juga😅?",True
@Hadi-1990,Yah salah masyarkaat juga milih presiden cuman karena joget2 sih,2025-03-24T21:25:28Z,0,Yah salah masyarkaat juga milih presiden cuman karena joget2 sih,True
@syafrillahaping7828,DPR dan pemerintah mau mmbunuh rakyat scara Alus dan perlahan bla mlihat demo di setiap daerah,2025-03-24T21:22:23Z,0,DPR dan pemerintah mau mmbunuh rakyat scara Alus dan perlahan bla mlihat demo di setiap daerah,True
@AgusSusmanto-c2m,TNI ke Sipil...ini sama dengan kawanan domba di masuki Srigala..bukan lagi anjing penjaga.,2025-03-24T17:26:59Z,0,TNI ke Sipil...ini sama dengan kawanan domba di masuki Srigala..bukan lagi anjing penjaga.,True
@TestAkun-e4p,"Negri ini adalah Kepulauan (NKRI) .... Beda dg negara daratan atau negara satu pulau.<br><br>Pernah ada presiden dr sipil dan militer, yg ada kurang dan lebih nya masing2, negara kepulauan sangat beda .... Lautan kita adalah sumber persatuan dan perbedaan. Dalam satu daratan saja byk perbedaan , apalagi bermacam2 daratan. Yg pasti sangat beda.<br><br>Tolong warga NKRI hrs saling mengempaty . NKRI hrs bersatu dan berkesatuan dulu. <br>Rocky jgn byk omdo saja. NKRI butuh berkesatuan , ....<br>Ayok semua berkarya utk NKRI negara kesatuan republik indonesia",2025-03-24T15:33:38Z,0,"Negri ini adalah Kepulauan (NKRI) .... Beda dg negara daratan atau negara satu pulau.

Pernah ada presiden dr sipil dan militer, yg ada kurang dan lebih nya masing2, negara kepulauan sangat beda .... Lautan kita adalah sumber persatuan dan perbedaan. Dalam satu daratan saja byk perbedaan , apalagi bermacam2 daratan. Yg pasti sangat beda.

Tolong warga NKRI hrs saling mengempaty . NKRI hrs bersatu dan berkesatuan dulu. 
Rocky jgn byk omdo saja. NKRI butuh berkesatuan , ....
Ayok semua berkarya utk NKRI negara kesatuan republik indonesia",True
@AliBasah-j9j,TNI sang patriot...jiwanya dibentuk utk membela bangsa.negara dan rakyatnya,2025-03-24T15:11:17Z,0,TNI sang patriot...jiwanya dibentuk utk membela bangsa.negara dan rakyatnya,True
@AliBasah-j9j,yg di gambarkan gerong...tentara penjakah...yg hanya membunuh,2025-03-24T15:10:20Z,0,yg di gambarkan gerong...tentara penjakah...yg hanya membunuh,True
@AliBasah-j9j,indonesia negara pejuang,2025-03-24T15:09:30Z,0,indonesia negara pejuang,True
@AliBasah-j9j,"dwifungsi TNI..,.jembatan menyatunya rakyat dan TNI",2025-03-24T15:09:03Z,0,"dwifungsi TNI..,.jembatan menyatunya rakyat dan TNI",True
@AliBasah-j9j,"❤presiden prabowo❤TNI❤ merah putih.,..trs berjuang",2025-03-24T15:08:25Z,0,"❤presiden prabowo❤TNI❤ merah putih.,..trs berjuang",True
@AliBasah-j9j,swlama iki omonganmu ganok manfaate,2025-03-24T15:07:44Z,0,swlama iki omonganmu ganok manfaate,True
@AliBasah-j9j,omonganmu kudune ...gae kebaikan wong akeh,2025-03-24T15:07:21Z,0,omonganmu kudune ...gae kebaikan wong akeh,True
@AliBasah-j9j,sing tok banggakne negoro barat...awakmu uripo nang kono,2025-03-24T15:06:48Z,0,sing tok banggakne negoro barat...awakmu uripo nang kono,True
@AliBasah-j9j,Indonesia negara pejuang bukan negara penjajah........indonesia merdeka mengusir penjajah menyatunya rakyat dan TNI......dwifungsi tni adalah jembatan menyatunya rakyat dan tni.....tni dibentuk patriot jiwa dan raganya dikorbankan utk membela bangsa negara dan rakyatnya........hasil reformasi jaman e amin rais itu pesanan negara barat utk memisahkan rakyat dan TNI......YG ditakuti negara asing adalah menyatunya rakyat dan tni........tentara barat adalah negara penjajah....hanya utk perang.....sangat jauh perbedaan dg indonesia....indonesia negara pejuang,2025-03-24T15:04:08Z,0,Indonesia negara pejuang bukan negara penjajah........indonesia merdeka mengusir penjajah menyatunya rakyat dan TNI......dwifungsi tni adalah jembatan menyatunya rakyat dan tni.....tni dibentuk patriot jiwa dan raganya dikorbankan utk membela bangsa negara dan rakyatnya........hasil reformasi jaman e amin rais itu pesanan negara barat utk memisahkan rakyat dan TNI......YG ditakuti negara asing adalah menyatunya rakyat dan tni........tentara barat adalah negara penjajah....hanya utk perang.....sangat jauh perbedaan dg indonesia....indonesia negara pejuang,True
@Rhuldepusco,"Sesuai keinginan mereka, bukan kebutuhan rakyat",2025-03-24T13:00:18Z,0,"Sesuai keinginan mereka, bukan kebutuhan rakyat",True
@numitekindo823,"😊 resiko menyerahkan kekuasaan ke tangan tentara era orba, ya paradigma yg dipake cara-cara jaman dia..",2025-03-24T10:11:42Z,0,"😊 resiko menyerahkan kekuasaan ke tangan tentara era orba, ya paradigma yg dipake cara-cara jaman dia..",True
@SalomeCimet,2029 tagar anis.....sebarkan,2025-03-24T10:06:42Z,0,2029 tagar anis.....sebarkan,True
@IdrisArdi-d1h,"Bagi saya asal negara aman , ekonominya baik biar aja ,, ngapain ribut😂",2025-03-24T08:59:55Z,0,"Bagi saya asal negara aman , ekonominya baik biar aja ,, ngapain ribut😂",True
@Uriel-q1b,"dikira disahkan di bulan puasa rakyat akan menerima tidak ada keributan salah, kita benar kita tidak takut untuk nkri tercinta apapun kita perjuangkan",2025-03-24T06:44:35Z,0,"dikira disahkan di bulan puasa rakyat akan menerima tidak ada keributan salah, kita benar kita tidak takut untuk nkri tercinta apapun kita perjuangkan",True
@davajaya4580,Allhamdulilah sah,2025-03-24T06:39:12Z,0,Allhamdulilah sah,True
@zulhelen,"Hoi Rocky, apkh yg slah Jokowi",2025-03-24T06:02:52Z,0,"Hoi Rocky, apkh yg slah Jokowi",True
@rubybrianda,"Apa sih pentingnya? Apa sih urgensinya harus disahkan UU ini? Nanti terjadi lagi pelanggaran seperti masa pemerintahan sampai 32 tahun, pembatasan untuk bersuara tiba-tiba orang yang tidak sepaham disiksa, hilang. Kami sangat takut supremasi terjadi lagi",2025-03-24T04:57:26Z,0,"Apa sih pentingnya? Apa sih urgensinya harus disahkan UU ini? Nanti terjadi lagi pelanggaran seperti masa pemerintahan sampai 32 tahun, pembatasan untuk bersuara tiba-tiba orang yang tidak sepaham disiksa, hilang. Kami sangat takut supremasi terjadi lagi",True
@Triwahyuningsihchannel,Kyk nya bakal ada kelompok anti pemerintah yg bersiap2 perang untuk meruntuhkan pemerintahan,2025-03-24T04:52:09Z,0,Kyk nya bakal ada kelompok anti pemerintah yg bersiap2 perang untuk meruntuhkan pemerintahan,True
@qaotv7705,Siapa yang setuju Dengan RUU TNI?silahkan like😊.bagi saya ruu TNI saat ini HARAPAN untuk memberantas pelecehan hukum di negri ini.jangan kita dipaksa terbiasa menonton merasakan pelecehan hukum oleh OLIGARKI yang selama ini telah mencabik2 rasa berbangsa dan bernegara kita🙏,2025-03-24T03:26:18Z,1,Siapa yang setuju Dengan RUU TNI?silahkan like😊.bagi saya ruu TNI saat ini HARAPAN untuk memberantas pelecehan hukum di negri ini.jangan kita dipaksa terbiasa menonton merasakan pelecehan hukum oleh OLIGARKI yang selama ini telah mencabik2 rasa berbangsa dan bernegara kita🙏,True
@HeriSusanto-kb7cj,"Waspada sejarah cakrabirawa,",2025-03-24T03:07:44Z,0,"Waspada sejarah cakrabirawa,",True
@dintong,"Sudah beralih dari demo anti korupsi, oligarki, utang  negara manjadi demo anti UU TNI. Nanti Prabowo jatuh diganti Gibran. Makin top Indonesia. Benar kata bu Conny.",2025-03-24T02:41:54Z,0,"Sudah beralih dari demo anti korupsi, oligarki, utang  negara manjadi demo anti UU TNI. Nanti Prabowo jatuh diganti Gibran. Makin top Indonesia. Benar kata bu Conny.",True
@endriono7557,Rokei gerung mlemepem ga berani kaya di masa masa jokowi ... mana dungu mu yang selalu kau ucapkan apa jangan jangan ROKI SEKARANG JADI LEBIH DUNGU ... Roki roki,2025-03-24T00:48:28Z,0,Rokei gerung mlemepem ga berani kaya di masa masa jokowi ... mana dungu mu yang selalu kau ucapkan apa jangan jangan ROKI SEKARANG JADI LEBIH DUNGU ... Roki roki,True
@langlangbuwana6725,"saya s7 RUU TNI disahkan demi keamanan negeri ini, yg perlu didemo itu ya dengar ya yaitu RUU perampasan aset koruptor",2025-03-23T23:27:57Z,0,"saya s7 RUU TNI disahkan demi keamanan negeri ini, yg perlu didemo itu ya dengar ya yaitu RUU perampasan aset koruptor",True
@roybronc6245,Rocky berpikirnya terlalu sempit...bahwa tentara itu harus di barak...itu konyol...tidak ada jaminan Indonesia ini akan baik-baik saja...masih banyak orang berpikir untuk  untuk Indonesia ini bubar...alasan demokrasi dan supremasi sipil akan cenderung berpotensi perpecahan dan korup...,2025-03-23T22:53:45Z,0,Rocky berpikirnya terlalu sempit...bahwa tentara itu harus di barak...itu konyol...tidak ada jaminan Indonesia ini akan baik-baik saja...masih banyak orang berpikir untuk  untuk Indonesia ini bubar...alasan demokrasi dan supremasi sipil akan cenderung berpotensi perpecahan dan korup...,True
@DursinOmjack,Maju terus pemerintah. Jangan hiraukan orang2 nyinyir,2025-03-23T22:28:16Z,0,Maju terus pemerintah. Jangan hiraukan orang2 nyinyir,True
@_eRaelektro1022,"Wowo dan dpr bukan lupa pada rakyat tp sudah jadi pengkhianat, indonesia sudah sakit parah tidak ada obat lagi,",2025-03-23T21:58:11Z,0,"Wowo dan dpr bukan lupa pada rakyat tp sudah jadi pengkhianat, indonesia sudah sakit parah tidak ada obat lagi,",True
@feriyantoeriyant,Niat/Itikad nya <b>&#39;Nyari Duit&#39; buat makan &amp; biaya kenakalan</b> klo janji2 kampanye mah* klo inget 😂😅🤣🤣🤣😅😂😄...Syukur2; Ada sampingan Sama Temen Loreng,2025-03-23T21:35:43Z,0,Niat/Itikad nya *'Nyari Duit' buat makan & biaya kenakalan* klo janji2 kampanye mah* klo inget 😂😅🤣🤣🤣😅😂😄...Syukur2; Ada sampingan Sama Temen Loreng,True
@fajarhutapea2358,UUD TNI ❌<br>RUU POLRI ❌<br>DANAANTARA ❌<br>UUD KENDARAAN ❌<br><br>SUMPAH RAKYAT SEGERA TURUN KE JALAN PARA PENGUASA SUDAH KACAU !!!!!,2025-03-23T21:00:26Z,0,"UUD TNI ❌
RUU POLRI ❌
DANAANTARA ❌
UUD KENDARAAN ❌

SUMPAH RAKYAT SEGERA TURUN KE JALAN PARA PENGUASA SUDAH KACAU !!!!!",True
@wery001,Sapa yg ingat rakyat?<br>Pengesahan  perampasan aset koruptor aj molor tak d demo<br>Pengesahan uu pajak<br><br><br>Demo tni memperpanjang uukoruptor tok terlupakan,2025-03-23T20:49:23Z,0,"Sapa yg ingat rakyat?
Pengesahan  perampasan aset koruptor aj molor tak d demo
Pengesahan uu pajak


Demo tni memperpanjang uukoruptor tok terlupakan",True
@akulah480,Dewan perwakilan Rakyat sudah tidak sesuai dng namanya &quot;mewakili suara rakyat&quot; /haruskah rakyat bangki melawan merubah kembali tatanan lembaga pemerintahan.dulu kita di jajah bangsa asing sekarang kita di jajah bangsa sendiri😢,2025-03-23T20:39:41Z,0,"Dewan perwakilan Rakyat sudah tidak sesuai dng namanya ""mewakili suara rakyat"" /haruskah rakyat bangki melawan merubah kembali tatanan lembaga pemerintahan.dulu kita di jajah bangsa asing sekarang kita di jajah bangsa sendiri😢",True
@ZamZami-t4y,Dari rakyat untuk rakyat yang doyan korupsi itu lah yg terjadi selama revormasi terutama rezim mulyono..apasalahnya  Tni yg memimpin beberapa instansi,2025-03-23T19:11:49Z,0,Dari rakyat untuk rakyat yang doyan korupsi itu lah yg terjadi selama revormasi terutama rezim mulyono..apasalahnya  Tni yg memimpin beberapa instansi,True
@magjnZubaidah,"Tidak pernah merasa bosan sedikit pun bermain A𝐆𝐔𝘚𝙏𝙊𝑇О,karena selalu ada inovasi dan kejutan!",2025-03-23T18:20:24Z,0,"Tidak pernah merasa bosan sedikit pun bermain A𝐆𝐔𝘚𝙏𝙊𝑇О,karena selalu ada inovasi dan kejutan!",True
@gojmmZoe,"Aku gak nyangka, pertama kali coba di 𝐀𝙂𝑈ST𝙊TО-langsung dapet rezeki yang nggak terduga!",2025-03-23T18:19:56Z,0,"Aku gak nyangka, pertama kali coba di 𝐀𝙂𝑈ST𝙊TО-langsung dapet rezeki yang nggak terduga!",True
@ngoaoAbdullah,"Ternyata main di 𝐀𝙀𝙍О8𝟾-itu gampang banget buat menang, hasilnya luar biasa!",2025-03-23T18:19:42Z,0,"Ternyata main di 𝐀𝙀𝙍О8𝟾-itu gampang banget buat menang, hasilnya luar biasa!",True
@gaggnAaliyah,"Rezeki hari ini luar biasa, berkat 𝘈Е𝑅𝐎𝟴𝟪-semuanya jadi lebih mudah!",2025-03-23T18:19:42Z,0,"Rezeki hari ini luar biasa, berkat 𝘈Е𝑅𝐎𝟴𝟪-semuanya jadi lebih mudah!",True
@anrnnZra,"Main di AER𝙊88-bikin aku lebih optimis, hasilnya nggak mengecewakan!",2025-03-23T18:19:35Z,0,"Main di AER𝙊88-bikin aku lebih optimis, hasilnya nggak mengecewakan!",True
@njrmgZulkifli,"Rezeki melimpah tiap kali main di А𝙂USTO𝘛𝘖,benar-benar luar biasa!",2025-03-23T18:19:03Z,0,"Rezeki melimpah tiap kali main di А𝙂USTO𝘛𝘖,benar-benar luar biasa!",True
@moaoaAbar,"Happy banget, cuma di А𝐆𝙐𝘚T𝐎𝘛𝑂-keberuntungan datang terus!",2025-03-23T18:18:55Z,0,"Happy banget, cuma di А𝐆𝙐𝘚T𝐎𝘛𝑂-keberuntungan datang terus!",True
@jmjanAbii,"Nggak nyangka, cuma main sebentar di 𝐴𝘎𝐔𝘚𝙏𝘖𝑇𝐎-langsung dapet hasil yang luar biasa!",2025-03-23T18:18:17Z,0,"Nggak nyangka, cuma main sebentar di 𝐴𝘎𝐔𝘚𝙏𝘖𝑇𝐎-langsung dapet hasil yang luar biasa!",True
@oojaoAdam,"Wow! JP yang sangat fantastis di 𝘈𝙂𝐔𝐒𝙏𝑂𝐓О,memecahkan rekor lagi!",2025-03-23T18:17:59Z,0,"Wow! JP yang sangat fantastis di 𝘈𝙂𝐔𝐒𝙏𝑂𝐓О,memecahkan rekor lagi!",True
@onajoAdawiyah,"Gak mau ketinggalan, main di А𝐄ЯO𝟴8-langsung dapet jakpot gede!",2025-03-23T18:17:30Z,0,"Gak mau ketinggalan, main di А𝐄ЯO𝟴8-langsung dapet jakpot gede!",True
@DomindafYamesumah,Jangan berkepentingan pribadi ingatkan rakyat Indonesia.,2025-03-23T17:52:22Z,0,Jangan berkepentingan pribadi ingatkan rakyat Indonesia.,True
@braydaily,"Perwira Tni bnyk yg tdk mendapat Jabatan,makanya menyerang Jabatan² Sipil,<br>Intinya bagi² kue 😂😂",2025-03-23T17:17:31Z,0,"Perwira Tni bnyk yg tdk mendapat Jabatan,makanya menyerang Jabatan² Sipil,
Intinya bagi² kue 😂😂",True
@galeriku.png321,"apakabar presiden,,,bahas dong bang",2025-03-23T16:55:45Z,0,"apakabar presiden,,,bahas dong bang",True
@Adrian-e7j5e,"👹<br>Mending DPR Usut pembunuhan dan  bubarkan persidangan militer jadikan ke persidangan umum,,agar tdk ada pembunuhan seenaknya terhadap manusi......",2025-03-23T16:55:30Z,0,"👹
Mending DPR Usut pembunuhan dan  bubarkan persidangan militer jadikan ke persidangan umum,,agar tdk ada pembunuhan seenaknya terhadap manusi......",True
@Adrian-e7j5e,😡😡<br>Pemerintah ATERUTAMA DPR tdk menggubris atas protes kita dan kawan2...DPR  berfikir nanti juga kCAPE SENDIR DAN BAKAL BERFIKIR PERCUMA DEMO.....kita tdk boleh diam dan ngalah pada DPR YG MENJADI MARKAS KORUPTOR.......SAMPAI KAPAN PUN KITA AKAN TERUS UJUK DI DPR SERTA MENUNTUT PRABOWO  TURUN DRI KURSI PRESIDEN DAN TARIK SEMUA ANGGOTA TNI KE MARKASNYA........LEBIH BAIK DPR SAHKAN  PENYITAA ASET KORUPTOR DN USUST OKNUM TNI SI PEMBUNUH....,2025-03-23T16:53:51Z,0,"😡😡
Pemerintah ATERUTAMA DPR tdk menggubris atas protes kita dan kawan2...DPR  berfikir nanti juga kCAPE SENDIR DAN BAKAL BERFIKIR PERCUMA DEMO.....kita tdk boleh diam dan ngalah pada DPR YG MENJADI MARKAS KORUPTOR.......SAMPAI KAPAN PUN KITA AKAN TERUS UJUK DI DPR SERTA MENUNTUT PRABOWO  TURUN DRI KURSI PRESIDEN DAN TARIK SEMUA ANGGOTA TNI KE MARKASNYA........LEBIH BAIK DPR SAHKAN  PENYITAA ASET KORUPTOR DN USUST OKNUM TNI SI PEMBUNUH....",True
@DafniRenata,Rusak prabowo cs rusak,2025-03-23T16:26:04Z,0,Rusak prabowo cs rusak,True
@gagakmuara-q5j,"Sadar kah kalian dgn kjadian ini KITA DI GIRING UNTUK MENGEMIS KEPUTUSAN PADA PEJABAT YG TA PERNAH PEDULI PADA RAKYAT..sy lebih stuju dgn kalimat almrhum GUSDUR .,BUBARKAN DPR.",2025-03-23T15:05:31Z,0,"Sadar kah kalian dgn kjadian ini KITA DI GIRING UNTUK MENGEMIS KEPUTUSAN PADA PEJABAT YG TA PERNAH PEDULI PADA RAKYAT..sy lebih stuju dgn kalimat almrhum GUSDUR .,BUBARKAN DPR.",True
