Username,Komentar,Timestamp,Likes,Original Text,Public
@Lyvtvc,"Terima kasih guru gembul, ko raymond &amp; ustad felix discuss nya seru banget, semoga selalu dalam lindungan Allah SWT <a href=""UCkszU2WH9gy1mb0dV-11UJg/hf90Xv-jHeOR8gSxxrToBA""></a>",2025-03-22T06:10:40Z,0,"Terima kasih guru gembul, ko raymond & ustad felix discuss nya seru banget, semoga selalu dalam lindungan Allah SWT ",True
@agpras7949,Ruu tni ruu apapun yg di salahin mahasiswa hanya presiden..ini mahasiswa belajar apa nggak si...toh yg ngesah in DPR .dan ketua dpr siapa anak emak banteng si puan .dan dari sejak megawati sampe puan dati dulu menimbulkan gejolak di negara ini tapi gk ada yg minta mundur dia ..aneh banget jadi mahasiswa,2025-03-22T06:08:29Z,0,Ruu tni ruu apapun yg di salahin mahasiswa hanya presiden..ini mahasiswa belajar apa nggak si...toh yg ngesah in DPR .dan ketua dpr siapa anak emak banteng si puan .dan dari sejak megawati sampe puan dati dulu menimbulkan gejolak di negara ini tapi gk ada yg minta mundur dia ..aneh banget jadi mahasiswa,True
@arifgunawan2222,Chanel si Ono mana berani kritik begini,2025-03-22T05:59:05Z,0,Chanel si Ono mana berani kritik begini,True
@annisaaayua,Nonton ini pas lagi laper-lapernya 🔥🔥✨,2025-03-22T05:56:16Z,0,Nonton ini pas lagi laper-lapernya 🔥🔥✨,True
@HilmanJayadin,Ga perlu di bongkar...sdh jelas...hny yg buta yg ga mau jelas,2025-03-22T05:50:25Z,0,Ga perlu di bongkar...sdh jelas...hny yg buta yg ga mau jelas,True
@hendraseptianus,Saya suka stetmen guru gembul yang mengutip pernyataan Gus Dur  &quot;Bubarkan DPR!&quot;. <br>Sepakat.,2025-03-22T05:47:57Z,0,"Saya suka stetmen guru gembul yang mengutip pernyataan Gus Dur  ""Bubarkan DPR!"". 
Sepakat.",True
@senopaticzr7172,"Bicara dalam kapasitasnya saja,ga usah kmna2,min kali2 nara sumbernya yg punya itegritas,",2025-03-22T05:47:32Z,0,"Bicara dalam kapasitasnya saja,ga usah kmna2,min kali2 nara sumbernya yg punya itegritas,",True
@satriopurwito7063,"Perlu banget sik Indonesia dng konten2 kritis yg mencerdaskan ini, dah bosen lihatin lawakan pejabat yg gak lucu 😂😂",2025-03-22T05:39:30Z,0,"Perlu banget sik Indonesia dng konten2 kritis yg mencerdaskan ini, dah bosen lihatin lawakan pejabat yg gak lucu 😂😂",True
@JangkrikBos-u1x,"Sekarang palembang lgi firal,palembang rakus😂😂😂😂",2025-03-22T05:35:21Z,0,"Sekarang palembang lgi firal,palembang rakus😂😂😂😂",True
@OsloOslo-f9r,"Terus lanjutkan ustad,.. mudah2an orng yg berjuang ini di jaga.. krn generasi penerusnya blm muncul",2025-03-22T05:31:17Z,0,"Terus lanjutkan ustad,.. mudah2an orng yg berjuang ini di jaga.. krn generasi penerusnya blm muncul",True
@Hazzar14,"salah juga kalau semua manusia berpikir hancur juga (berpikir bisa memikirkan strategi jahat,licik,curang dan buruk) satu2nya jalann ya kita harus patuh sama 1 orang yg tidak ada duannya menjamin semuanya dan pemimpinnya tidak takut mati dan hanya takut sama allah, karena orang bodoh bisa belajar, orang pinter bisa sombong dan kelebihan, intinya mending balik lagi ke fitrahnya kamu itu siapa dan tujuan hidupmu di dunia untuk apa",2025-03-22T05:31:01Z,0,"salah juga kalau semua manusia berpikir hancur juga (berpikir bisa memikirkan strategi jahat,licik,curang dan buruk) satu2nya jalann ya kita harus patuh sama 1 orang yg tidak ada duannya menjamin semuanya dan pemimpinnya tidak takut mati dan hanya takut sama allah, karena orang bodoh bisa belajar, orang pinter bisa sombong dan kelebihan, intinya mending balik lagi ke fitrahnya kamu itu siapa dan tujuan hidupmu di dunia untuk apa",True
@x_x-pd7kc,🔥🔥🔥🔥🔥,2025-03-22T05:29:18Z,0,🔥🔥🔥🔥🔥,True
@lawakbokir,"hati2 Ustad, Kayaknya di atas sedang ada rebutan Lahan. Kayaknya Ijo mau Menggeser Posisi Parcok. Parcok yang tidak terima, memakai semua agennya. Guru Gembur ini sudah menjadi rahasia umum kalangan bawah kalau dia juga bagian param kocok (parcok).<br>Kasus Sabung Ayam yang mati 3 itu semua permainan Pusat. Ijo ngasih pesan Parcok agar kita sudah gak main2.<br>Mohon Ustad hati2. kami gak mau ustad dimanfaatkan",2025-03-22T05:29:07Z,1,"hati2 Ustad, Kayaknya di atas sedang ada rebutan Lahan. Kayaknya Ijo mau Menggeser Posisi Parcok. Parcok yang tidak terima, memakai semua agennya. Guru Gembur ini sudah menjadi rahasia umum kalangan bawah kalau dia juga bagian param kocok (parcok).
Kasus Sabung Ayam yang mati 3 itu semua permainan Pusat. Ijo ngasih pesan Parcok agar kita sudah gak main2.
Mohon Ustad hati2. kami gak mau ustad dimanfaatkan",True
@acenkgeboy,"😭😭😭😭. Banyak yang kehilangan kesadaran karna susah cari makan, 😭😭. Yang ahirnya joget joget di aplikasi sampe merusak moral 😭😭😭.<br>Andai keadilan setara generasi muda akan terselamatkan.",2025-03-22T05:27:20Z,0,"😭😭😭😭. Banyak yang kehilangan kesadaran karna susah cari makan, 😭😭. Yang ahirnya joget joget di aplikasi sampe merusak moral 😭😭😭.
Andai keadilan setara generasi muda akan terselamatkan.",True
@Shakila_chanel28,"Coba check nama, dan alamat anggota anggota DPR, sekarang kurang tepat kalo serang nama lembaga DPR nya mendingan serang personal anggota nya.",2025-03-22T05:21:38Z,0,"Coba check nama, dan alamat anggota anggota DPR, sekarang kurang tepat kalo serang nama lembaga DPR nya mendingan serang personal anggota nya.",True
@kirandwisetiawan9288,&quot;Ternyata kita sudah mempengaruhi orang nih? Geer amat sih😂&quot; wkwk,2025-03-22T05:14:29Z,0,"""Ternyata kita sudah mempengaruhi orang nih? Geer amat sih😂"" wkwk",True
@Jokistroy1990,Sebenarnya DPR itu mewakili siapa ??,2025-03-22T05:02:00Z,0,Sebenarnya DPR itu mewakili siapa ??,True
@Jokistroy1990,"Fungsi gedung pemerintahan apaan yah, rapat kok di hotel",2025-03-22T04:57:33Z,0,"Fungsi gedung pemerintahan apaan yah, rapat kok di hotel",True
@rezaarahaf3189,Hati hati ilang bang:v,2025-03-22T04:48:39Z,1,Hati hati ilang bang:v,True
@Gas_No_Limit,"Ati2 bang, kadang ada yang nyamar jadi tukang bakso😂",2025-03-22T04:47:53Z,0,"Ati2 bang, kadang ada yang nyamar jadi tukang bakso😂",True
@crowzboxlimite9764,"Kebanyakn ada topik yang ditahan, ga asik ah",2025-03-22T04:41:02Z,0,"Kebanyakn ada topik yang ditahan, ga asik ah",True
@sendysaputra6691,"saya selalu menunggu ust.felix satu frame sama rocky gerung untuk membicarakan seputar ide ide untuk bagaimana indonesia menjadi lebih baik dengan santai seperti konten2 podcast tapi belum ada ya? mereka sempat bertemu di acara tv lalu klo tidak salah di ILC tapi kurang apaya, kurang lama lah bertukar2 idenya atau mungkin di karenakan banyak ahli disitu yg berbicara. jadi mungkin kan ada satu platform media entah itu youtuber atau tv tapi bagusnya di yutub aja yg di lakukan influencer untuk undang mereka berdua cerita cerita . karena jujur sy selalu membayang kan utopia atau idea yg di bawa ust.felix ini sama idea rocky gerung yang bijak dan cerdas untuk membangun indonesia menjadi lebih baik. karena mereka berdua ini selalu mengkritik pemerintahan dan tiap mereka mengkritik ada masuk akalnya jadi kira kira kita atau khususnya sy bisa tau atau ada point point positif yg bisa sy ambil dan terima dalam pola pikir mereka untuk mengkhayalkan indonesia menjadi negara yg ideal atau bahasa sederhananya menjadikan indonesia lebih baik lah pokoknya. kira kira ada yang sama gak sama pemikiran saya atau keinginan sy untuk melihat mereka duduk bersama saling bertukar pikiran atau ngobrol ngobrol santai lah pokoknya.",2025-03-22T04:37:08Z,0,"saya selalu menunggu ust.felix satu frame sama rocky gerung untuk membicarakan seputar ide ide untuk bagaimana indonesia menjadi lebih baik dengan santai seperti konten2 podcast tapi belum ada ya? mereka sempat bertemu di acara tv lalu klo tidak salah di ILC tapi kurang apaya, kurang lama lah bertukar2 idenya atau mungkin di karenakan banyak ahli disitu yg berbicara. jadi mungkin kan ada satu platform media entah itu youtuber atau tv tapi bagusnya di yutub aja yg di lakukan influencer untuk undang mereka berdua cerita cerita . karena jujur sy selalu membayang kan utopia atau idea yg di bawa ust.felix ini sama idea rocky gerung yang bijak dan cerdas untuk membangun indonesia menjadi lebih baik. karena mereka berdua ini selalu mengkritik pemerintahan dan tiap mereka mengkritik ada masuk akalnya jadi kira kira kita atau khususnya sy bisa tau atau ada point point positif yg bisa sy ambil dan terima dalam pola pikir mereka untuk mengkhayalkan indonesia menjadi negara yg ideal atau bahasa sederhananya menjadikan indonesia lebih baik lah pokoknya. kira kira ada yang sama gak sama pemikiran saya atau keinginan sy untuk melihat mereka duduk bersama saling bertukar pikiran atau ngobrol ngobrol santai lah pokoknya.",True
@akbarfatahilah2532,"Lagi seru2nya malah dipotong candaan yg motong pembicaraan. Punten ini mah dikurangin aja a, candaanya stlh argumen selesai jgn motong😁",2025-03-22T04:33:34Z,0,"Lagi seru2nya malah dipotong candaan yg motong pembicaraan. Punten ini mah dikurangin aja a, candaanya stlh argumen selesai jgn motong😁",True
@dewisrimulyanisupriadi2258,Dabest episode🔥🔥,2025-03-22T04:25:54Z,0,Dabest episode🔥🔥,True
@ahha6644,Langsung subscribe ada ust felix dan guru gembul,2025-03-22T04:25:20Z,0,Langsung subscribe ada ust felix dan guru gembul,True
@mistiylt.501,Knp hrs ngundang guru gembul sih,2025-03-22T04:14:48Z,0,Knp hrs ngundang guru gembul sih,True
@muhamadrizkimaulana3944,"anjir pak gugem, radikal puarahh banget &quot;Pemerintah Bayangan&quot;😅",2025-03-22T03:54:30Z,0,"anjir pak gugem, radikal puarahh banget ""Pemerintah Bayangan""😅",True
@HeruPrasetyo-e3f,"Asal jangan undang deddy corBUZZER,,",2025-03-22T03:52:44Z,0,"Asal jangan undang deddy corBUZZER,,",True
@HarunOttoman-j4b,Betapa berat nya ketika para pemimpin ini menemui hisabnya 🤦,2025-03-22T03:51:01Z,0,Betapa berat nya ketika para pemimpin ini menemui hisabnya 🤦,True
@rezkiafrianda5956,"ingeettt yg ngsahin dpr yaaa dari ketuan dan anggotanya, jd jgn asal nyalahin kepresiden. yg jelas udh pd sadar kan klo ketua apa2 jgn sampe dipegang wanita lg",2025-03-22T03:46:27Z,1,"ingeettt yg ngsahin dpr yaaa dari ketuan dan anggotanya, jd jgn asal nyalahin kepresiden. yg jelas udh pd sadar kan klo ketua apa2 jgn sampe dipegang wanita lg",True
@othersekha4562,"Dari diskusi ketiga org ini, pentingnya punya pemikiran yang terbuka dan saling menerima pemikiran orang lain, kita tahu beliau beliau ini memiliki tujuan besar yang sama walaupun tiap manusia manusia baik ini memiliki pemikiran idealis nya masing masing namun tidak menutup ideas org lain untuk bisa dijadikan referensi ideanya, balik lagi tetap fokus kepada tujuan dan solusi",2025-03-22T03:39:10Z,1,"Dari diskusi ketiga org ini, pentingnya punya pemikiran yang terbuka dan saling menerima pemikiran orang lain, kita tahu beliau beliau ini memiliki tujuan besar yang sama walaupun tiap manusia manusia baik ini memiliki pemikiran idealis nya masing masing namun tidak menutup ideas org lain untuk bisa dijadikan referensi ideanya, balik lagi tetap fokus kepada tujuan dan solusi",True
@joofi9044,Apakah Intelnya verren yg pura2 kosong 🗿🗿🤣🤣🤣,2025-03-22T03:38:00Z,1,Apakah Intelnya verren yg pura2 kosong 🗿🗿🤣🤣🤣,True
@anggajagad1101,Diakhir aja raymond sempet nyebut 2 jam tapi videonya only sejam 😂😂😂,2025-03-22T03:30:36Z,1,Diakhir aja raymond sempet nyebut 2 jam tapi videonya only sejam 😂😂😂,True
@ajaykhan8150,Guru gembul NYALINYA bukan kaleng kaleng....<br>Dan tak ada beban sama sekali....,2025-03-22T03:27:07Z,0,"Guru gembul NYALINYA bukan kaleng kaleng....
Dan tak ada beban sama sekali....",True
@MonstahHuntar,Angin segar di saat gempuran berita bkin naik darah dimana2 utk orng sumbu pendek spt saya . Terimakasih 🎉,2025-03-22T03:10:32Z,1,Angin segar di saat gempuran berita bkin naik darah dimana2 utk orng sumbu pendek spt saya . Terimakasih 🎉,True
@desidedi9916,lanjutkan konten selanjutnya kalian bertiga ya... gak terasa satu jam daging semua 👍,2025-03-22T03:04:20Z,0,lanjutkan konten selanjutnya kalian bertiga ya... gak terasa satu jam daging semua 👍,True
@dikindipayudha,Raymond keliatan bgt paniknya . Wkwkwkkw..  salah nih keknya ngundang guru gembul.,2025-03-22T02:58:02Z,0,Raymond keliatan bgt paniknya . Wkwkwkkw..  salah nih keknya ngundang guru gembul.,True
@nazmisoraya8599,"Raymond ini kocak juga kadg2, dia yg was2 sama ucapan2 guru gembul. Terkdg ceplosannya juga di ujung tanduk 😂😂",2025-03-22T02:56:54Z,2,"Raymond ini kocak juga kadg2, dia yg was2 sama ucapan2 guru gembul. Terkdg ceplosannya juga di ujung tanduk 😂😂",True
@greenishculture,Saya sudah apatis thd penguasa dan kroco2nya dari atas sampe bawah,2025-03-22T02:55:37Z,0,Saya sudah apatis thd penguasa dan kroco2nya dari atas sampe bawah,True
@kufahlevi77,Gasss puolll 💪,2025-03-22T02:55:30Z,0,Gasss puolll 💪,True
@ulfayuni9922,"Akhirnya bintang tamu yg kutunggu di undang juga, Guru Gembul👍",2025-03-22T02:47:49Z,1,"Akhirnya bintang tamu yg kutunggu di undang juga, Guru Gembul👍",True
@zakkatv5346,gas terus.,2025-03-22T02:46:41Z,0,gas terus.,True
@candycrushers8982,Butuh part 2,2025-03-22T02:39:45Z,0,Butuh part 2,True
@aqhadi1340,"Pantes gus dur pernah bilang kalo DPR itu kayak taman kanak-kanak. Kalau ada yang harus dibubarkan, ya DPR!😂",2025-03-22T02:39:34Z,0,"Pantes gus dur pernah bilang kalo DPR itu kayak taman kanak-kanak. Kalau ada yang harus dibubarkan, ya DPR!😂",True
@ayiequeentysya5920,"Saya Doakan,, Semoga Orang baik dan mendoakan Negara ini untuk lebih baik selalu dilindungi ALLAH. Jgn takut guys.. ❤❤",2025-03-22T02:35:11Z,0,"Saya Doakan,, Semoga Orang baik dan mendoakan Negara ini untuk lebih baik selalu dilindungi ALLAH. Jgn takut guys.. ❤❤",True
@kopihitam7364,Bisa gak sih DPR bubar aja,2025-03-22T02:28:33Z,0,Bisa gak sih DPR bubar aja,True
@auliarahman9731,MALFUNGSI ( . . . ). Kaya udah stadium akhir 😅,2025-03-22T02:24:24Z,0,MALFUNGSI ( . . . ). Kaya udah stadium akhir 😅,True
@hipyalloharromadona,Gmn g sulit kalo islam terus di anggap hanya sebagai agama bukan sebagai UUD ( Nidzom WA Syariah),2025-03-22T02:20:28Z,0,Gmn g sulit kalo islam terus di anggap hanya sebagai agama bukan sebagai UUD ( Nidzom WA Syariah),True
@landungprasetio3357,Kami butuh part-part berikutnya bersama guru gembul (⁠╥⁠﹏⁠╥⁠),2025-03-22T02:20:01Z,0,Kami butuh part-part berikutnya bersama guru gembul (⁠╥⁠﹏⁠╥⁠),True
@bowonetpreneur894,Ini baru diskusi bermutu.<br>Lanjut part 2 boss.<br>Mau 6 jam kami gak bosen.<br>Perlu tambah bung Rocky kalau perlu,2025-03-22T02:13:16Z,134,"Ini baru diskusi bermutu.
Lanjut part 2 boss.
Mau 6 jam kami gak bosen.
Perlu tambah bung Rocky kalau perlu",True
,PART 2 PART 2,2025-03-22T02:12:53Z,0,PART 2 PART 2,True
@d.ariawisesa4819,"warna baru podcast diantara podcast2 haha hihi yang makin rame, semoga makin banyak lodcast modelan gini biar makin banyak botol2 air jernih yang terisi, kelompok2 pandawara dan arsitektur irigasi terbaik yang semoga berhasil ngilangin kotoran di hulu sampai hilir aliran di Indonesia ❤❤❤",2025-03-22T02:10:58Z,1,"warna baru podcast diantara podcast2 haha hihi yang makin rame, semoga makin banyak lodcast modelan gini biar makin banyak botol2 air jernih yang terisi, kelompok2 pandawara dan arsitektur irigasi terbaik yang semoga berhasil ngilangin kotoran di hulu sampai hilir aliran di Indonesia ❤❤❤",True
@Gamszz28,Gila sih negara ini,2025-03-22T02:09:35Z,0,Gila sih negara ini,True
@WiwitWidia-u3p,Semoga allah senantiasa menjaga dan melindungi kalian semua❤️ sehat sehat terus orang orang baik❤️,2025-03-22T02:09:30Z,0,Semoga allah senantiasa menjaga dan melindungi kalian semua❤️ sehat sehat terus orang orang baik❤️,True
@ZarenthCh,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1487"">24:47</a> best part",2025-03-22T02:08:02Z,0,24:47 best part,True
@L-Bees,"Kalu ini viral, dan semua tetiba jadi cerdas, kalian adalah pahlawan! perbanyak diskusi ini , renyah, berat, semua terjawab tanpa harus menyayat kalian hebat!",2025-03-22T02:02:16Z,8,"Kalu ini viral, dan semua tetiba jadi cerdas, kalian adalah pahlawan! perbanyak diskusi ini , renyah, berat, semua terjawab tanpa harus menyayat kalian hebat!",True
@Lemintu,TRIO CERDAS saya suka itu,2025-03-22T01:51:59Z,0,TRIO CERDAS saya suka itu,True
@doddydevrian2421,Diskusi isinya daging semua ini ❤,2025-03-22T01:51:07Z,0,Diskusi isinya daging semua ini ❤,True
@petanibandungkeren9784,Kok bisa sih ngundang gugem....sejak lihat gugem dihajar sama ustadz Nuruddin saya udh ga respect sama gugem karena sikapnya meremehkan orang lain. Orang yg berfikir kritis harusnya menghargai ilmu dan orang yg miliki ilmu. Dan gugem sama sekali ga menunjukan sikap itu. Saya ga bakal nonton eps ini cuma komen ajah... malas ah,2025-03-22T01:46:45Z,0,Kok bisa sih ngundang gugem....sejak lihat gugem dihajar sama ustadz Nuruddin saya udh ga respect sama gugem karena sikapnya meremehkan orang lain. Orang yg berfikir kritis harusnya menghargai ilmu dan orang yg miliki ilmu. Dan gugem sama sekali ga menunjukan sikap itu. Saya ga bakal nonton eps ini cuma komen ajah... malas ah,True
@apinkarifin545,gas terus pak guru.....😀😀😀,2025-03-22T01:45:15Z,0,gas terus pak guru.....😀😀😀,True
@ultramen4330,ngajak orang untuk berfikir kritis tpi dikit2 bilang bahaya lol,2025-03-22T01:35:01Z,1,ngajak orang untuk berfikir kritis tpi dikit2 bilang bahaya lol,True
@wiskileaks,"maaf koh raymond,menurut saya terlalu banyak bilang takut dan bahaya, padahal bahasannya biasa aja. terlalu lebay, lebih baik di cut kalau emang takut.<br>katanya mau ajak orang lain kritis, tapi bikin orang lain pikir 2 kali kalau mau kritik pemerintah.<br><br>semangat terus ya perjuangan.",2025-03-22T01:29:18Z,0,"maaf koh raymond,menurut saya terlalu banyak bilang takut dan bahaya, padahal bahasannya biasa aja. terlalu lebay, lebih baik di cut kalau emang takut.
katanya mau ajak orang lain kritis, tapi bikin orang lain pikir 2 kali kalau mau kritik pemerintah.

semangat terus ya perjuangan.",True
@dmyprojects,"Makanya dulu aku kritik hokage ke 7 ngapain naik jadi hokage padahal baru menjabat jadi gubernur, eh malah naik wakilnya jadi gubernur akhirnya apa ya demo dan penolakan.<br>Gak tau apa dipikirkan beliau bisa2nya berani ambil keputusan bukan karena sukses jadi walikota atau gubernur tapi karena terburu2nya ingin naik jabatan, ya gak mungkin kan ada orang berani ambil keputusan naik jabatan jadi hokage pasti ada dukungan penuh dari belakang, akhirnya apa sistem politik di Indonesia mulai gak stabil,, itu yang aku gak suka dari hokage ke 7.<br><br>Dari kejadian 2014 kan partai pengusungnya yang mulai berani dukung beliau naik giliran kaya gini malah angkat tangan dan saling salahkan, ya karena mereka kira yang di usulkan jadi hokage bisa di atur kesana kemari sama mereka ternyata cuman sebatas 5 thn sisanya malah jalan sendiri, dan mereka panik dan kagetnya Mereka melihat hokage ke 7 malah deket sama rivalnya.<br>Yang menyebabkan rivalnya di cap penghianat sama pendukung di tahun 2019 bahkan oleh gubernur yang di usulkan oleh beliau, makanya kita bisa lihat di pemilu tahun 2024 ada 3 kubu kan, nah itu karena perpecahan di tahun 2014 sampai sekarang.<br><br>Kalau ricuh tahun 2019 aku gak terlalu mengerikan tapi ricuh sekarang aku ngeri2 sedap karena buzzer nya dari dua kubu yang kalah bahkan nambah ngeri mulai masuk orang asing di rumah kita.<br><br>Hati2 aja guys jangan mudah di adu domba ingat kata tiga beliau ini di vidio tersebut.<br><br>&quot;Kita gak membenci sama pemerintah nya cuman membenci sama oknumnya!&quot;<br><br>Dari dulu juga aku gak benci sama pemerintah hokage ke 1 sampai 8 tapi membenci sama penghianat yang masih hidup dan beranak dan paling benci pemahaman mereka di turunkan kepada keturunan nya!...",2025-03-22T01:09:32Z,1,"Makanya dulu aku kritik hokage ke 7 ngapain naik jadi hokage padahal baru menjabat jadi gubernur, eh malah naik wakilnya jadi gubernur akhirnya apa ya demo dan penolakan.
Gak tau apa dipikirkan beliau bisa2nya berani ambil keputusan bukan karena sukses jadi walikota atau gubernur tapi karena terburu2nya ingin naik jabatan, ya gak mungkin kan ada orang berani ambil keputusan naik jabatan jadi hokage pasti ada dukungan penuh dari belakang, akhirnya apa sistem politik di Indonesia mulai gak stabil,, itu yang aku gak suka dari hokage ke 7.

Dari kejadian 2014 kan partai pengusungnya yang mulai berani dukung beliau naik giliran kaya gini malah angkat tangan dan saling salahkan, ya karena mereka kira yang di usulkan jadi hokage bisa di atur kesana kemari sama mereka ternyata cuman sebatas 5 thn sisanya malah jalan sendiri, dan mereka panik dan kagetnya Mereka melihat hokage ke 7 malah deket sama rivalnya.
Yang menyebabkan rivalnya di cap penghianat sama pendukung di tahun 2019 bahkan oleh gubernur yang di usulkan oleh beliau, makanya kita bisa lihat di pemilu tahun 2024 ada 3 kubu kan, nah itu karena perpecahan di tahun 2014 sampai sekarang.

Kalau ricuh tahun 2019 aku gak terlalu mengerikan tapi ricuh sekarang aku ngeri2 sedap karena buzzer nya dari dua kubu yang kalah bahkan nambah ngeri mulai masuk orang asing di rumah kita.

Hati2 aja guys jangan mudah di adu domba ingat kata tiga beliau ini di vidio tersebut.

""Kita gak membenci sama pemerintah nya cuman membenci sama oknumnya!""

Dari dulu juga aku gak benci sama pemerintah hokage ke 1 sampai 8 tapi membenci sama penghianat yang masih hidup dan beranak dan paling benci pemahaman mereka di turunkan kepada keturunan nya!...",True
@oldsoldier0947,That&#39;s right pa ustad ..para elit BKN semangatnya memperbaiki bangsa menyejahterakan rakyatnya..hanya memperkaya diri saja ..tunggu aja di akhirat mereka tdk akan bs lolos keluar dr neraka .. pertanggung jawabannya THD 200an juta penduduk dr era2 sebelumnya,2025-03-22T01:00:06Z,0,That's right pa ustad ..para elit BKN semangatnya memperbaiki bangsa menyejahterakan rakyatnya..hanya memperkaya diri saja ..tunggu aja di akhirat mereka tdk akan bs lolos keluar dr neraka .. pertanggung jawabannya THD 200an juta penduduk dr era2 sebelumnya,True
@bayyuwahyyudinsty3555,"gua pulang dulu ya,kompor belum dimatiin😊",2025-03-22T00:52:50Z,0,"gua pulang dulu ya,kompor belum dimatiin😊",True
@AylaOren,Berbeda dv KDM Y yg punya tnggung jwb memimpin,2025-03-22T00:37:58Z,0,Berbeda dv KDM Y yg punya tnggung jwb memimpin,True
@maridaily8774,"Ustadz kok kompor, bukannya ucapan itu manifestasi isi hati",2025-03-22T00:34:56Z,0,"Ustadz kok kompor, bukannya ucapan itu manifestasi isi hati",True
@mekanik81oke,Ini tema paling DAMAGE 😅😅😅,2025-03-22T00:25:28Z,0,Ini tema paling DAMAGE 😅😅😅,True
@HendraOFFICIAL-z6w,Obrol berbahaya wkwkwkk,2025-03-22T00:20:56Z,0,Obrol berbahaya wkwkwkk,True
@HendraOFFICIAL-z6w,Obrolan yang mantap khusus menengah keatas yang sanggup yang agak bawah binggung wkwkwkkw,2025-03-22T00:19:30Z,0,Obrolan yang mantap khusus menengah keatas yang sanggup yang agak bawah binggung wkwkwkkw,True
@Hadicreativemedia,"GG bangett iniiii topic nyaa, demen bgt guaaaaaa",2025-03-22T00:13:46Z,0,"GG bangett iniiii topic nyaa, demen bgt guaaaaaa",True
@mochdzikryafrianzah1278,❤❤❤,2025-03-22T00:13:25Z,0,❤❤❤,True
@ilpra2863,Geloo isi daging semua... hhaha,2025-03-22T00:09:52Z,1,Geloo isi daging semua... hhaha,True
@bocil517,"Yang ngomong blm pernah jadi pemimpin jadi mudah saja ngomong nya itu apalagi guru kempluk,",2025-03-22T00:00:33Z,0,"Yang ngomong blm pernah jadi pemimpin jadi mudah saja ngomong nya itu apalagi guru kempluk,",True
@bachmanwedding3402,"Salut sm koh felix,. Memilih lebih banyak mendengar dan bertanya Ketika bintang tamu nya guru gembul❤",2025-03-21T23:58:39Z,0,"Salut sm koh felix,. Memilih lebih banyak mendengar dan bertanya Ketika bintang tamu nya guru gembul❤",True
@teguhbasuki103,"oposisi itu mulia,yg tdk mulia itu anggauta wakil rakyat yg tdk mulia. jabatan dari suara rakyat hanya untuk menzolimi rakyat yg memilihnya...rakyat mau bertanya..&quot;siapa sih yg punya peran penting memilih ketua KPU dan BAWASLU..? di tangan mereka merekalah kemudian ada hal2 yg aneh di pilpres.dan otomatis akan menghasilkan pemimpin yg aneh.",2025-03-21T23:42:47Z,0,"oposisi itu mulia,yg tdk mulia itu anggauta wakil rakyat yg tdk mulia. jabatan dari suara rakyat hanya untuk menzolimi rakyat yg memilihnya...rakyat mau bertanya..""siapa sih yg punya peran penting memilih ketua KPU dan BAWASLU..? di tangan mereka merekalah kemudian ada hal2 yg aneh di pilpres.dan otomatis akan menghasilkan pemimpin yg aneh.",True
@DarilUki,wow seru banget nih,2025-03-21T23:29:09Z,0,wow seru banget nih,True
@asepnuradin1507,"Lingkaran pemerintahan tersandra,ada jg yg nyemplung got karna sistem",2025-03-21T23:23:58Z,0,"Lingkaran pemerintahan tersandra,ada jg yg nyemplung got karna sistem",True
@im1220young,"Selama gw ngikutin pak ustad felix, yg gw pikirkan dan harapkan adalah, jangan sampai gw merasa benar merasa paling pintar dan merasa orang orang di sekitar aku bodoh. Tapi sulit untuk menekankan pikiran itu. Sejak gw punya hak pilih, awalnya gw selalu mengikuti apa yang orangtua pilih, tapi sejak kecolongan 1 periode mulyono, gw mulai cari2 hal yang bikin gw butuh dan gw suka. Ternyata gw butuh dan gw suka seseorang yang gentle, yang cerdas, yang berpikir dan yang mau terus belajar. Bukan cuma pemerintah, tp gw pun akhirnya melatih diri sendiri untuk seperti itu dan akhirnya setelah melihat dan merasakan negara yg seperti ini, gw rasa gw cuma mikirin diri sendiri. Waw, curhat dulu ya pak ustad. Haha terima kasih",2025-03-21T23:23:37Z,42,"Selama gw ngikutin pak ustad felix, yg gw pikirkan dan harapkan adalah, jangan sampai gw merasa benar merasa paling pintar dan merasa orang orang di sekitar aku bodoh. Tapi sulit untuk menekankan pikiran itu. Sejak gw punya hak pilih, awalnya gw selalu mengikuti apa yang orangtua pilih, tapi sejak kecolongan 1 periode mulyono, gw mulai cari2 hal yang bikin gw butuh dan gw suka. Ternyata gw butuh dan gw suka seseorang yang gentle, yang cerdas, yang berpikir dan yang mau terus belajar. Bukan cuma pemerintah, tp gw pun akhirnya melatih diri sendiri untuk seperti itu dan akhirnya setelah melihat dan merasakan negara yg seperti ini, gw rasa gw cuma mikirin diri sendiri. Waw, curhat dulu ya pak ustad. Haha terima kasih",True
@qbiraxmimpi9952,😂 FELIX SIAU BIKIN DISKUSINYA JD GK.ENAK. NYELA MULU,2025-03-21T23:21:48Z,0,😂 FELIX SIAU BIKIN DISKUSINYA JD GK.ENAK. NYELA MULU,True
@altarseni4553,Ganti aja namanya jangan DPR. DPP. Dewan Perwakilan Penguasa. Karena sama sekali tidak mewakili aspirasi rakyat!!!!!,2025-03-21T23:21:32Z,0,Ganti aja namanya jangan DPR. DPP. Dewan Perwakilan Penguasa. Karena sama sekali tidak mewakili aspirasi rakyat!!!!!,True
